,ENGLISH_TRANSLATION,SCORE,SENTIMENT_LABEL
8253,time turn channel arey me speak up year devotion nun,0.4588,positive
8254,s hope make feel better fire झदु jappi,0.5267,positive
8255,greater god going going santrampalji master master both stand kak applicable pay balihari master apna gave mixed nun,0.4939,positive
8256,news anchor the gutta gutta dog लेकिन् you must harmi zoe only pappu urine,0,neutral
8257,hindu is librandu only religion the bar me dog bhoukkar can because inco pet,0,neutral
8258,nd result rd th test semest prayer karwai eide nun,0,neutral
8259,पत्रग् abe lick modiji moke come on improved,0.4767,positive
8260,parisian guam media tm jane put on intent here insan avr zay ho favorite,0.4588,positive
8261,block opinion devotees aajtak abp aur year nun,-0.34,negative
8262,fan salmon salmon intoxicated मोतेय् aukat nhi cheez पुच्न् gand the,0.3182,positive
8263,safer good dalali क्रति aunty lukanov burqa the reason nhi to do,0.6908,positive
8264,marriage lodi god bless hippie anniversaries both always long happy this nun,0.8225,positive
8265,varus pleas love द्वन् repli give ल् vd nun,0.6369,positive
8266,sir yes bdhiya bulk,0.4019,positive
8267,dam sale om first bhar kooto nun,0,neutral
8268,total you understand s wrong next न्त् societal happiness see yes nhi can nun,0.4939,positive
8269,  hundred patience untuk semua य्ग् bergeler forested booken forested berlusconi दन् jugak late hundred nun,0,neutral
8270,org swear love like talk at know expert super fun rlli orient ahhhh talki,0.9287,positive
8271,main delhi main moat लेकिन् darbhanga also li hahkar mach,0,neutral
8272,mr pm shah bjp additional amit लोक्तन्त् s. subs badhe parv j.e.t.,0,neutral
8273,country miss valuable service great leader she know r bjp be ble,0.765,positive
8274,fuck team manage bc bezt क्र्वते rehty hein always to play free mujr to do some let&#39;s go jate utd the westernmost nun,0.296,positive
8275,congress q ross man himself per you bjp लग् jag nun,0,neutral
8276,as relief garnish relief on,0.7351,positive
8277,mast fun all b,0.5106,positive
8278,vote hall unus and मचिन् uncl in चह् dal can years pehle,0,neutral
8279,would want beauty kitty nun,0.6249,positive
8280,  sound good first listen you चह्न् be engaged kabirsingh really arijitsingh nun,0.6808,positive
8281,serious ink network media घयल् snake more dangerous bjp body pah,-0.5709,negative
8282,congratul get chance modiji recruitment hope so,0.5994,positive
8283,baker media hindu muslin topic debt crang per broker let&#39;s kr,-0.3612,negative
8284,dear sir main mongrel join bjp per islam tmc led to do at hazro bjp do bjp chor,0.5859,positive
8285,pleas bring back peh view cas magic kr the bun baith live toget nun,0,neutral
8286,since me born sakti jais the vote pit पितर् womb born can,0,neutral
8287,sir previous splendid time pleas make congratulations ministries,0.8271,positive
8288,great work opindia,0.6249,positive
8289,lower use us fr destiny vern जिस्न् thought cum cum moat variety friends nhi giving nun,0.5106,positive
8290,prima andrew rekha bharadwaj god tier song m love mille mille liver sariya,0.743,positive
8291,clean did daystobharat स्क festiv bharat nun,0.4019,positive
8292,oh parisian team father मल्केयात् nehi delhi do stand up,0,neutral
8293,share snipped tomorrow guy hear नयजहान् nun,0.296,positive
8294,bengal peer send the wax be the पगल्पन् ill to do arrived nun,-0.4215,negative
8295,trades congress s the middle circar ayi start,0,neutral
8296,social media eventhough think along that&#39;s right people alone skye the last realty nun,-0.25,negative
8297,get cut nun,-0.2732,negative
8298,wine cup opposite open jai hind nun,0,neutral
8299,pm start s vote paul gandhi second gelf nickel take lick magic acknowledgment take nun,0,neutral
8300,delicious madarchod lady baez lagut mullo chod water jai,0.5719,positive
8301,thank show miss  to  chance interact weekend no everi nun,0.1779,positive
8302,people like ignor everi admi kehni traitor jogi,0.3612,positive
8303,too abey chootian child bakw nhi twice hojah country sey country मेज्न् living lack nhi,-0.3182,negative
8304,commend women get cut everyday his basic hell ida ll c aus nun,-0.5859,negative
8305,poor mtlb bat reverence remember bethi himself,-0.4767,negative
8306,firstpost copyeditor result chhutti nun,0,neutral
8307,record exam bazaar circar upps open am perch bic लेकिन्,0,neutral
8308,bike time jais prestitut सथ् ruined to do give this lane subs big sm,-0.4767,negative
8309,hindu vote give mussalmano fall tirei,0,neutral
8310,good yours dikt will nhi country dishonor btog debette you dal,0.4404,positive
8311,ask suppress s strong smart ghazi inh gall yes hijb pehnengi nun,0.8271,positive
8312,toll good sake person develop cum gone nun,0.4404,positive
8313,pm sir pm sir sanskrit country bharat recruitment पर्चम् fahrenval abhutpur message,0,neutral
8314,sir public sera loan foolish बनत् applog you august part,-0.2732,negative
8315,ram hum mannyi pradhan minister shreya narendra grand j.e.t. hardik सुभ्कम्नय् jai shreya,0.4588,positive
8316,good more eve hari the hawk to play fun some variety more खुद्प् sure,0.8801,positive
8317,garden garden delhi reiy bhat fun reiy,0.5106,positive
8318,style warrior rein you give chaman yours will pay you jaq vim,-0.1027,negative
8319,vais bjp to speak chey alive tax babua let&#39;s go ah ah,0.3818,positive
8320,rich lonevolf lack a lot खलेगि sushm garim empathy सथ् punch years bharat abroad minister nun,0.3182,positive
8321,language sent लग् sorri c omplet,0,neutral
8322,·´¯` ´¯`· rest well author love hohoh kit sallu nunggu nun,0.743,positive
8323,roan they mt li fourteen just you the fire,-0.34,negative
8324,sialkot center hummer ajkal soraz zamin arrah nun,0,neutral
8325,shah yes true acquire deedar कर्वयेएइन nun,0.6705,positive
8326,show us vote nun,0,neutral
8327,got angrejo gooseberry the wash hummer composite संविधन् people list hatwani want,0.0772,positive
8328,nation look talk convert to know mind kharab being nun,0,neutral
8329,table me acknowledgment,0,neutral
8330,login award yes pa jobs no. you position nun,0.7351,positive
8331,new zealand world cup jay almost he parisian away j.e.t. unni happiness will as much as जेएत्न् will,0.5574,positive
8332,paul gandhi पुच् went savlo jawab to give snow left country चलएन्ग्,0,neutral
8333,keep close watch congress said also warn media month debt आयेंग debt bullon ace nun,-0.6597,negative
8334,patnaik dish dish नवेएन् जिन्दबाद् bjd जिन्दबाद् nun,0,neutral
8335,yeah pure भ्दुवे nach therefore अंगन ted fault not खन्दन् fault you,0.1921,positive
8336,quraishi connect band speed maps mohallaya the trees bantna do do will get nun,0,neutral
8337,come silent lady family paltu dog second,0,neutral
8338,broadcast magic live come join लिकेअप् shamp circar,0.296,positive
8339,anal chufway becheri gui nun,0,neutral
8340,wallet possess insecure hath take so much frand free लगन giving usm more money keep nun,0.4877,positive
8341,sir mod apna country li baddi written free,0.5106,positive
8342,accept us enter muslin love much husband may allah इबदत् allah merci ummameen futur al nun,0.7783,positive
8343,yeah look like work kitchen dinner hotel cometh cut,0.3818,positive
8344,ballot paper tax got irni veend will come bjp will be made nun,0,neutral
8345,canal number eq come on makkar however say लेन् pat echo suni nun,0.0772,positive
8346,plane increase employ increase price f change push,0.5574,positive
8347,gutta dog,0,neutral
8348,western media bc media bharos duty लेकिन् country bharos country you,0,neutral
8349,react neglect r past r so mn simple b what by c op free क्रति kru bt danti simple nun,0.0772,positive
8350,anti jose give ill statement suit bai such hurry up walked gone the good chidish nun,-0.296,negative
8351,laser sacredgam date silent vern आन्खोन् teko water dung sal of course gall nun,0,neutral
8352,good more good more good more way good more सनम् the bridge cooke mityamt c elfon inha talk,0.9141,positive
8353,birthday ll arsenal its hippie belat sha allah sun al jai nun,0,neutral
8354,great warrior india good thank very desi ion second sikhn च्हिय् apps,0.8591,positive
8355,love much also shine cloth lyric know accept promotions amazing,0.891,positive
8356,best would rather question kid,0.6369,positive
8357,birthday enjoy day bitch cheer first hippie i think so libre पकैन् greetings द्यन् s,0.6969,positive
8358,salmon khan self caste milt herr delhi love will,0.6369,positive
8359,great time today hailed thank wonder shell jubeir grand per per होलेय् jubeir olay nun,0.8885,positive
8360,she ram good pp aye aye already jai give this difference method quinn ja,0.4404,positive
8361,digit confirm how sure ग्य you sure lick let&#39;s go j alvid,0.5574,positive
8362,yea shake number lick man manik hey lant per man,-0.1027,negative
8363,powerhous train fort catch skete,0,neutral
8364,broad pan loop shame judgment racism hero without eve hooo tri roman c nun,-0.5574,negative
8365,dish congratul great man shreya narendra live hazro sal nun,0.6249,positive
8366,thank see november lui m show grand braam ghost response स्य्,0.4939,positive
8367,think best feature free service need m long system hippie adeku,0.8176,positive
8368,pair ink to khangresi कुल्हदि mar सोन्च्त् without bin debt nhi f,0.2755,positive
8369,man general hour to eat moth आवम् upset expensive military,-0.3818,negative
8370,off ohio good more त्व्तिज़् sure nun,0.6682,positive
8371,th birthday love life greatest husband wish best hippie hot,0.946,positive
8372,two huge inch penza bet huh the mill the mill,0.3182,positive
8373,utf didn like mud really can get any better part world ragi ami,0.6597,positive
8374,dinner good night sweet dream take kr लिजिय् ga c hey instead nun,0.7845,positive
8375,began parisian ram lodey see चह्त् hindus without bin difficult kal bettion,0.2755,positive
8376,bengaluru thankyou great edit wait see tonight show nmm,0.6249,positive
8377,ram ram he he jai shreya her home saffron chegg state will come hell name,-0.6808,negative
8378,love keen work yeaaaaaaaaaaa,0.7717,positive
8379,bandit hindu muslin hindu muslin isk heel baat yes think up hi,0.4019,positive
8380,paul gandhi us gay jess c c led what will meet jumla fenk false bad,-0.5423,negative
8381,zardari half cuba your garnish purchase humri money nun,0,neutral
