,Unnamed: 0,TWEET,SCORE,SENTIMENT_LABEL,CALC_SCORE,CALC_SENTIMENT_LABEL
8016,8016,happi happybirthdaysonakshisinha,2,positive,0.0,neutral
8017,8017,chanda m happi coz ca nt take care ca nt keep heart nan,1,neutral,2.0,positive
8018,8018,congress v debat main aay batao tumhar jais achor galiya sunn liy debat main aat,0,negative,0.0,neutral
8019,8019,consol take us eat seekh kabab naan bubbl 7up zakir happi happi,1,neutral,0.0,neutral
8020,8020,pretti care free lovin life friend ami tru homi want fun,2,positive,2.0,positive
8021,8021,de de pyaar de superbl made film refresh take love triangl tabu,2,positive,3.0,positive
8022,8022,baap blockbust arriv 5 june bharat bharatthiseid bharatwithfamili iambharat th nan,1,neutral,0.0,neutral
8023,8023,jitendra tewari 1 gunda mla mayor kisn bnaya jail daalo saal nan,0,negative,0.0,neutral
8024,8024,pass kharida kutta varna parti chif hindu dharm kalpnik khe man,0,negative,0.0,neutral
8025,8025,lol eaten boondi laddoo age well wish got nan,1,neutral,2.0,positive
8026,8026,sir oonki aadat may shumaar hbycot media deshwas pata chalegaki gandi naali,0,negative,0.0,neutral
8027,8027,librandooo pass pagalpanti bachi kyuki kahniya kumar daal gali ung,0,negative,-3.0,negative
8028,8028,3 saal bach sahab student mariy naukri mat dijiy exam paper kra paisa km,0,negative,0.0,neutral
8029,8029,cm sahab jai johar mai jamgaon patan distt durg cg see hemant kumar sinha wife kam see nik,1,neutral,0.0,neutral
8030,8030,stayaway west indi newzealand 421 run bad pakistan team awam 31 may barish liy duaon appeal nan,0,negative,-3.0,negative
8031,8031,one better srk charm person swag yessa hero jiski villain role sbse jayda popular,2,positive,2.5,positive
8032,8032,24 yr realli cool luv yr transform sure need take tip tmne mugh khi tour krwan nan,2,positive,1.0,positive
8033,8033,bro sbu kuch thik jaya ga chinta well love nan,2,positive,0.0,neutral
8034,8034,namra friend record bad drunk 20th birthday put instagram stori,1,neutral,-2.5,negative
8035,8035,kaafi dushman nahin wafadari daawa karen think someth nan,1,neutral,-2.0,negative
8036,8036,time doongaaapko kyuki agartim pyar hopayega agar timenahi pais kamaayaja,1,neutral,3.0,positive
8037,8037,logo dimaag chutiyaap hogaya haraa dikha pakistan jodh nan,1,neutral,-3.0,negative
8038,8038,congratul shri sir take oath prime minist bhart salut sir warm regard sanjay parmar nan,2,positive,1.0,positive
8039,8039,90 altaf hussain nay pakistan murbad bad bola mohajiron,0,negative,-3.0,negative
8040,8040,insan1 dhan dhan satguru aasra happi birthday dear kasam msg papaji bless,2,positive,2.0,positive
8041,8041,yall rememb cute boy follow ig bich like two old pic feed im confus nan,0,negative,2.0,positive
8042,8042,damdar dhasu pradarshan bjp apk amitshah netratav pure vipaksh supda saf,1,neutral,3.0,positive
8043,8043,sinc tweet blow wan remind love languag receiv love like differen nan,1,neutral,2.6666666666666665,positive
8044,8044,owaisi chorah parr jhote maro hinsa failata nan,0,negative,-3.0,negative
8045,8045,never ever like girl complet diffrent veri disciplin gir,2,positive,2.0,positive
8046,8046,hahahaha suji khair galti naa ganduon aulad gandu hogi,0,negative,-3.0,negative
8047,8047,alif surkh chandni trailer dekho osman khalid butt sohai ali abro masterclass nan,2,positive,0.0,neutral
8048,8048,big win bandhan bank magna award 2019 small size categori receiv best bank well th nan,2,positive,2.75,positive
8049,8049,usa jholi hogey iran q qubool hoga irani make difficulti usa middl east nan,1,neutral,0.0,neutral
8050,8050,kalasra sb himat aik progm qazi faiz esa walay mamlay per bhe jay say dar lagta hay nan,1,neutral,-3.0,negative
8051,8051,hiii would mean world nt understand much love,2,positive,3.0,positive
8052,8052,main smjha atiya uh top krni irada bar nan,1,neutral,2.0,positive
8053,8053,bar bar ish tweet maha bhakto chelon hospit admit karwa mahabhakto,1,neutral,-1.0,negative
8054,8054,thing gun violenc say knife violen,1,neutral,-1.0,negative
8055,8055,logika v rok komis konfliktu z jm odm odm taj vn ci pro eklad pak vyj ch nan,1,neutral,-2.0,negative
8056,8056,ghor paltu sala sala kahin rahega tejasavi wapa lene sala mahaghatbandha,0,negative,0.0,neutral
8057,8057,agar padh leti thodi theek isliy troll samajh,1,neutral,0.0,neutral
8058,8058,acha faisala kaa,2,positive,2.0,positive
8059,8059,neetesh kumar palti maar baba swarth liy sakt,1,neutral,0.0,neutral
8060,8060,mujhey lagta sarkar badnaam karney liy congress sub karvya,0,negative,-3.0,negative
8061,8061,kehtay haina dhobi kutta gharr ghatt suit indian muslim nan,0,negative,0.0,neutral
8062,8062,film kahin releas huyi yeah sahab review de 3___,2,positive,1.0,positive
8063,8063,sat guru dev jai kewel kewel sant rampal bhagwan bhgat hh nase hath lagat nan,2,positive,0.0,neutral
8064,8064,bs uska job uski dilwa dijia ni zindangi zee ni paiga jish kam 10 year dia use lad,1,neutral,0.0,neutral
8065,8065,sir pardhanmantri pad garima aapmaan rhe vyakti desh dushman sath khda,0,negative,2.0,positive
8066,8066,143 suno kal budha sa lambi dadi lal coat uncl tumh kidnap krne aay chinta mat,1,neutral,-3.0,negative
8067,8067,congratul sirji m big fan bcz insaan bhaut kam milt hmre desh hma,2,positive,2.0,positive
8068,8068,compound intrest rs agarw part 1 video jaror dekh koce pee bhar sakti bo parfit ac,1,neutral,0.0,neutral
8069,8069,human inspir experi human amaz help better per nan,2,positive,2.0,positive
8070,8070,raajneeti baaj aao desh ar bhaut sare mudd uspar baat karo import primari educ sudhar jao nan,0,negative,0.0,neutral
8071,8071,god bless presid trump thank sir secur america amen,2,positive,1.6666666666666667,positive
8072,8072,biggest voic bts show show btsatwembley twt,1,neutral,0.0,neutral
8073,8073,episod good sach mumbai shaher societi samaina zindagi khatti meethi yaadein ban,2,positive,1.3333333333333333,positive
8074,8074,blockbust like zero race thug etccc etcccc chutiy dalali chod nan,0,negative,-1.0,negative
8075,8075,wow man rli cool nan,1,neutral,2.5,positive
8076,8076,friend realli look forward movi,1,neutral,0.0,neutral
8077,8077,realli hope fark aay nan,1,neutral,2.0,positive
8078,8078,864 imf china ghulaam kaho bhaijaan indian look,1,neutral,0.0,neutral
8079,8079,kadri2 mauka mauka mauka indvpak pakvind cwc19,1,neutral,0.0,neutral
8080,8080,dilawar khan mumbai auto rickshaw driver hail azamgarh uttar pradesh give free ride peopl head work nan,1,neutral,1.5,positive
8081,8081,oh see new kid block tour coast weekend haa nan,1,neutral,-1.0,negative
8082,8082,5 usk liy theek nan,1,neutral,0.0,neutral
8083,8083,pappu sarkar jyda huml huy kuch,1,neutral,0.0,neutral
8084,8084,inc 23 result sunk dimag kharab gya nan,1,neutral,-3.0,negative
8085,8085,news hindi burger khub modiji,2,positive,0.0,neutral
8086,8086,pure desh mai vote sirf name hme garv hamar desh pm,2,positive,0.0,neutral
8087,8087,abi bjp paap ghada bhara isliy bhagwan ram inn 5 saal dediy jais bhagwan krishan,0,negative,0.0,neutral
8088,8088,leader hokar kehn chalta taraf safdar,1,neutral,0.0,neutral
8089,8089,mahatir moham need protocol topi drama hous allah doe need take famili extend famili bil nan,1,neutral,1.0,positive
8090,8090,yaaar mujhey bollywood actor actress pasand dude akshayyy damn act bh nan,2,positive,-0.5,negative
8091,8091,happppppi belat birthday mahnoor khush rahain sadaa nan,2,positive,3.0,positive
8092,8092,matlab berojgaro neanpadho kisano nemahilao hindustan janta baar vote ni,1,neutral,0.0,neutral
8093,8093,god whi stumbl handl oh god steveolosho unku god bless nan,1,neutral,1.25,positive
8094,8094,prime minist cabinet mantrio hardik subh kamnay pray success namaskar nan,2,positive,2.0,positive
8095,8095,nilesh56 pilla kutta nan,0,negative,0.0,neutral
8096,8096,yei bra hok doctor lekin tharki zrur gaa,0,negative,0.0,neutral
8097,8097,sir road aaiy pehl twitter kheln kuch hoga pehl street fir social media main stream media nan,1,neutral,0.0,neutral
8098,8098,aao spread word nishit taaza maal leke aaya bluru like good karma,1,neutral,2.0,positive
8099,8099,pat bilkul kuki es elction cover karn valo kahna even nalanda jdu,1,neutral,0.0,neutral
8100,8100,one bhakt live london heart india alway remain,1,neutral,0.0,neutral
8101,8101,supers upper good apt choic succeed irani badkar kahans aathehain ee nan,2,positive,3.0,positive
8102,8102,kahdo dushmno jra smbhl jay watan serhad dehshat felay tufan fir uthega,1,neutral,-4.0,negative
8103,8103,kro 1 cute 2 beat debat 3 great natur 4,2,positive,2.5,positive
8104,8104,proud mother priceless moment pic thank heera baa give coun,2,positive,2.0,positive
8105,8105,abe chutiy bangaladesh aazad akal aai tumh,0,negative,-4.0,negative
8106,8106,surya well leader got bless approx 7 31 cr peopl,2,positive,2.0,positive
8107,8107,khuni sale bjp maal share carnem corrupt share milnes khun hoga nan,0,negative,-0.6666666666666666,negative
8108,8108,birthday come hahahahahhaha jk basta uy enjoy day beszu love alwaaayi stay strong,2,positive,2.3333333333333335,positive
8109,8109,tujm kutt dum frak nhi,0,negative,-2.0,negative
8110,8110,fuck fuck penalti sala momentum nai bigardyo nan,0,negative,-4.0,negative
8111,8111,af maa chod r,0,negative,0.0,neutral
8112,8112,nabiazad,1,neutral,0.0,neutral
8113,8113,gandu islamabad burger khanay agay sahafat tou aj beizzati karwata awam qasoor,0,negative,0.0,neutral
8114,8114,ilu masha allah ar natur beauti dear sister nan,2,positive,2.0,positive
8115,8115,shame plagiar kartay pakri gai chali phd karnay nikkamay naalaik,0,negative,-2.0,negative
8116,8116,aam aam guthliyo dam,1,neutral,0.0,neutral
8117,8117,bete gnd jarur de dunga bhenchod osama aulad maa gnd roz hafeez azhar dn,0,negative,-5.0,negative
8118,8118,hume yun bhula paog,1,neutral,0.0,neutral
8119,8119,apii stay bless shoo sweet dil khush kr deya apnay apii nan,2,positive,2.3333333333333335,positive
8120,8120,bus jee husn e nazar lhud piyara use piyar lagt obv best da,2,positive,3.0,positive
8121,8121,taali thukwaega chakk pappu harwa jahan jahan state saaf kara jais saar,0,negative,0.0,neutral
8122,8122,sir jaipur bayaj kaam itna gandha 20 bayaj le bayaj dene gandi,1,neutral,0.0,neutral
8123,8123,kyo aapk pardada nehru gunda gandhi nhi tabhi angrejo madad hijra desh 1st pm nan,0,negative,-2.0,negative
8124,8124,right taco bell indian food indian probabl like eat masala right nan,1,neutral,2.0,positive
8125,8125,techno ruhez bhaiya main soc855 phone kaisa black shark2 main 5g support kaisa karga,1,neutral,2.0,positive
8126,8126,humor jaan pehl congress presid gaali dena mat bhulna pata kal presid nan,0,negative,2.0,positive
8127,8127,allah un gunaho baksh de duaon quabool honay detay ameen,2,positive,0.0,neutral
8128,8128,dhol also nt want marri famili inshaallah ni kruon ga nan,2,positive,1.0,positive
8129,8129,stuff salman continu fuck chindiwaali filmfar best luck mote bhain,0,negative,0.6666666666666666,positive
8130,8130,moulvi ba wuzu sona ibadat hay turn ac sleep day life hack nan,1,neutral,0.0,neutral
8131,8131,khush naseeb zakhm ras aagya aansuon haar khun baha nahin hen dosto jaan de qar,1,neutral,0.5,positive
8132,8132,sorri bjp joot goondagardis elect meet la aadath hey bjp charact badalna aasaan hey nan,0,negative,0.0,neutral
8133,8133,good even sir narendra know person red ration card take profit,1,neutral,3.0,positive
8134,8134,someth wrong dont worri kite jump nnti insyallah jage diri nk raya ni nan,2,positive,-2.0,negative
8135,8135,two wasooli waal dhundt ghanta fan nan,0,negative,3.0,positive
8136,8136,shah municip mulazmeen tankhuwaen eid kareedari kr sakeng rpt masroor asghar shah nan,1,neutral,0.0,neutral
8137,8137,bachha kis bat lekar sarkar ghere ge isliy spokesperson,1,neutral,0.0,neutral
8138,8138,life pine got floati nationalpineappleday,1,neutral,0.0,neutral
8139,8139,kuch molana izzat taak rakh kr muslmano pk,1,neutral,0.0,neutral
8140,8140,true skardu jannat khubsurt logo khubsurt sarzameen proud gbian nan,2,positive,2.0,positive
8141,8141,us match live bhonkni liy kutta rakha jae sorri mean comment nan,0,negative,0.0,neutral
8142,8142,utrakhand mae har post pae stay order lagta sir utrahand youth barbadi kaaga,1,neutral,-3.0,negative
8143,8143,bjp wahi bura kahta bura main bata doon bjp paanch saalon j,1,neutral,-3.0,negative
8144,8144,saheb aziz abe chutiy madarsa mat ja quran bahar gatar feek jake thik,0,negative,-4.0,negative
8145,8145,congratul sir great achiev sir twaja aik ahm masli trf dlana chahta hun,2,positive,3.0,positive
8146,8146,wan one litterali one facebooki comment men congrat type kren agar uska color red mtlb acc hack hog nan,1,neutral,0.0,neutral
8147,8147,rinki mai unfollow return jiska shoutout thread mai nan,2,positive,0.0,neutral
8148,8148,nt know mumbai part bengal rain atleast novemb even de,1,neutral,0.0,neutral
8149,8149,hellosir congratul win india sath 5sal jay shree ram nan,2,positive,3.0,positive
8150,8150,poltician wahi krtr lime light aan liy nan,1,neutral,0.0,neutral
8151,8151,nan,0,negative,0.0,neutral
8152,8152,hme proud narendra humar prime minist jai bharat har har mahadev aarkshan aa,2,positive,-1.3333333333333333,negative
8153,8153,top secur pvt ltd canpani epfo paisa bhara 5sal kam chodakar 1sal hogay ep,1,neutral,2.0,positive
8154,8154,belat may live long sir bharat need salut braveri desh seva happi birthday gd sahab,2,positive,0.0,neutral
8155,8155,wow love ador realli maa ashirbad bada duniya kuch nhi maa ashirbad,2,positive,1.6666666666666667,positive
8156,8156,lol much maar dhaad less dialogu best,1,neutral,3.0,positive
8157,8157,myric miss great teacher sponsor nan,2,positive,0.5,positive
8158,8158,true inspir generat true leader nd great leader salut sirje jai mata di nan,2,positive,3.0,positive
8159,8159,happi birthday sweet sister cute friend wish aa happi return th,2,positive,1.6666666666666667,positive
8160,8160,anshul vaiya educ problem pehl main khud tri solv karn liy agar,1,neutral,-2.0,negative
8161,8161,jesay pti jhoot aj bhee defend kerein gey mulk wakeel ume kiren,1,neutral,0.0,neutral
8162,8162,aik chor dusri chor bol baba undar kiun kis jorum band kon chor,0,negative,0.0,neutral
8163,8163,film never age chupk chupk hrishikesh mukherje one movi watch,2,positive,0.0,neutral
8164,8164,outsid matlab bengal still india indian resid anywher india jay shri ram,1,neutral,0.0,neutral
8165,8165,wais swaraji kanhaiya kumarji milna chahiy paritoshit chahiy agar kanhaiyaji jeet,1,neutral,3.0,positive
8166,8166,fatymah jyada achha lagega nazar lagayega nan,2,positive,2.0,positive
8167,8167,kuttey wicket de shot dekh baber nan,1,neutral,0.0,neutral
8168,8168,everyon know ad bodi doubl use krta baap video gawar akki sir cho,0,negative,0.0,neutral
8169,8169,panditji lost custom tump jabtak isp fir kroge main khane nan,1,neutral,-3.0,negative
8170,8170,thank get back rakesh let quick look respond back soon mo,2,positive,2.0,positive
8171,8171,numaira bilkul sahi farmaya karachi sindh hissa samajht lye,1,neutral,0.0,neutral
8172,8172,style aditya saal chutiy hn 8,0,negative,-4.0,negative
8173,8173,ca nt even type kiss proper ghanta kch mileyga eid abb nan,2,positive,2.0,positive
8174,8174,world cup experi lena lia khel rahay jeetna lia nii nan,1,neutral,3.0,positive
8175,8175,best sushma aapn videsh mai bharat man badhya like everi daughter wish,2,positive,2.0,positive
8176,8176,sharma sharma mai im,1,neutral,0.0,neutral
8177,8177,humor kahi eye dekho isk follow badht nan,1,neutral,2.0,positive
8178,8178,bharw zimbabw beti rishta lene ayen yahan bsdke pata nhi bc bs scri,0,negative,-2.0,negative
8179,8179,28may salwarbuzdil diva govt chhutti krni chahiy nan,0,negative,0.0,neutral
8180,8180,self defenc diy hathiyar aajkal ladkiyain safe congreess,1,neutral,1.0,positive
8181,8181,surjewala manniya rahul athak praya karan centr bjp purna bahumat sarkar,1,neutral,0.0,neutral
8182,8182,patrag sale chunav jeetay tumko bhen lodo bata tat,0,negative,0.0,neutral
8183,8183,shukl chor harami bhardwaj civil war karayega neech nan,0,negative,-3.0,negative
8184,8184,gel haha hye bachi smjhdar relat mazbott sth narmi nan,1,neutral,3.0,positive
8185,8185,nagraj news share pad nan,1,neutral,1.0,positive
8186,8186,bahi l pakistan love channel tell help nan,2,positive,2.5,positive
8187,8187,hello twitter friend mai priti prasad twitter kuch dino chor jarahi project pura jaruri j nan,1,neutral,0.0,neutral
8188,8188,12 year old declar record watch badshah tv50 time claim biggest fan,1,neutral,3.0,positive
8189,8189,bjp jeet des janta jeet bhavisya bharat janta bhagwan jane mane jayeg,2,positive,3.0,positive
8190,8190,jaan chor dey tv waley bachey kee believ guy use child rate shame nan,0,negative,-2.0,negative
8191,8191,fajeeyat karwaay bagair maanegi ident crisi chalt baukhla gayi nan,0,negative,0.0,neutral
8192,8192,astaghfar madam zab statesman even politician nan,1,neutral,0.0,neutral
