,ENGLISH_TRANSLATION,SCORE,SENTIMENT_LABEL
6773,don&#39;t worry about the results of your work,-0.4404,negative
6774,jais ash ram&#39;s spoons are saying that oonk guru has gone to jail.,0,neutral
6775,abhayhi hog aur koi neves bachi nahi darmke nampar afvah falao gurugram ki tarha nan,0,neutral
6776,you are c c c c c c 19 subban c v c19 no,-0.296,negative
6777,yesssss know shiny still error mmm jesuit pain bad bad nan,-0.9186,negative
6778,"respecct lokparya homme ministries, from delhi to ghabrai, mubarakbad kaboole hamari dua",0,neutral
6779,watch the oath family on the unreal status as there is enmity.,0,neutral
6780,मनिचोंग्रतुल् सिर मोदिसरकर् कदि निंद कद दंद स्त्री c त अ तिओन्? nun,0,neutral
6781,7 bad 7 day eh mate x ?????? nan,-0.6662,negative
6782,sirns blame gowtlast 70 years ups 2 sal bardashat nhi ho rhi nun,-0.34,negative
6783,"which is good bolt saying that i am awake in the world of kuchchh kerni, which will be hognebut modi zi",0.4404,positive
6784,watch btsatwembley make miss sight really hope its oh ?????? miss everyday guy two nan,0.4503,positive
6785,congratulations to prime minister shri narendra modi on his appointment.,0.5994,positive
6786,"jij mulo ko chante bhe jaane hai, as you know me",0,neutral
6787,only big fans show hum roz your show,0,neutral
6788,base thing love respect stylishstar gare love respect away flour nan,0.9393,positive
6789,brown mom exx mom ever * spill jui c * mom shabbat aur karo nun,0,neutral
6790,"modi is to be divided, not only the minority, but only in the name of hindu muslims.",0,neutral
6791,thank thank mere that love think ye ?????? hadn b,0.8796,positive
6792,नेव्स देसेर्व् त्वित्तेर् पगे बहुत् बहुत् सधुवद् प्यरि ब c चि मरियम् को॥ ???? god is neither yours nor yours,0.4696,positive
6793,explain love dog would die dog,0.0772,positive
6794,sire take advise people consist wrong good start nan,-0.0516,negative
6795,casey is not a storyteller,0,neutral
6796,tum sallo modi bhakta haath hai bata hai kat ko kya kya kya kuchhi hai kabhi dmagn nah,-0.1027,negative
6797,person continue capture may heart wink boy park i soon -- happy birthday ?? happyjihoonday,0.8504,positive
6798,bjp sarkar namo narayan modi ji ki sarkar good morna bhat bahri se jaat li jaad li hai bate ish,0.4404,positive
6799,nobody later one matrena love ivanushka,0.6369,positive
6800,"you don&#39;t play dirty politics, you are not a hindu muslim, you are not an indian.",-0.128,negative
6801,bhai sorri bhadvc ongrasvalo ke devat apne na aane se kis ki freidom spechkhatam,0,neutral
6802,vengal abmmat&#39;s new bjp government,0,neutral
6803,msgisgod dhandhan satguru ter hi asra goodmorn guru ji nicdaylove pop ji nan,0,neutral
6804,"exxonmobil is not a multilevel layout, but it is a non-refundable tool.",0,neutral
6805,ntvorri ayushbhai ???? nun,0,neutral
6806,c all ugli gir ugli hrssfc is so self-respectful.,0,neutral
6807,"god willing, the world will continue to suffer.",-0.34,negative
6808,yogendreedav modi sarkar is made as the first class of the 19th century.,0,neutral
6809,sarit kyu teri ammi ki halal krvon hai tune bsdk behen,0,neutral
6810,dream [ station 3 ] only recruit ?? not dream x have need love nctdream not have dontneedyourlov nan,0.7022,positive
6811,take proud bharatiya sheath never employ children kind work / service best co,0.673,positive
6812,lowe 1 lo gaye funk phake a cc ount bhi aa gaya ?? nun,0.2168,positive
6813,thank you ?? karna toh sabs satguru ji ne hai ?? maypit ji blesss) no,0.3094,positive
6814,iv that - power act tease mind blow & awesom she nan,-0.3182,negative
6815,c omthefilm koi beliyev nhi krt tere pra ?????? nun,0,neutral
6816,"sirji good avenji ?? sir, if you want to get your point across, good luck.",0.8577,positive
6817,"if blw wins, then india! ???? india",0.7142,positive
6818,it is true that no one has ever lost his mind. nun,-0.1779,negative
6819,there is a lot more to be done for the re-emergence of narendra modi as the caretaker of all the satyagrahis and deities.,0,neutral
6820,the next fire is with the english angels who are living in their own self-righteousness,-0.34,negative
6821,aslkam var bha bhabh maar duobat that namz is a post office from leh of jameen sureh ordeer instead of sureh fatih,0,neutral
6822,ah she brow life without not brow nan,0,neutral
6823,this is not the case at the moment.,0,neutral
6824,lam 2 hahaha my heart is not,0.8316,positive
6825,kis bewkuf began to cause you to have a lot of bladder cancer,-0.6597,negative
6826,"kapik sibal ji london and this malum kurna is not a christian, but the english language is silent.",0,neutral
6827,ji jb apc jizu cabl benge ???? namkaranna avanile addiz,0,neutral
6828,life good congress support father am admit support japan 's support already,0.8957,positive
6829,may allah always keep you happy. ! ! nun,0.6467,positive
6830,patrayag by the opinion that jai vand matram jai hind ki sen jai hind j,0,neutral
6831,these are just the tip of the iceberg,0,neutral
6832,cangratulpm india kamlesh dwivedi-mumbai nan,0,neutral
6833,abandoned 01 flea channel&#39;s banks,-0.4588,negative
6834,why don&#39;t my family give me a generator?,0,neutral
6835,china box office sridevi 's mon # 8 list 100 film,0,neutral
6836,the khel peer mussalmano of all the ethnicities were then hanged and they were different from the mussalmans.,0,neutral
6837,nain binkin nerd bingrad feiern oje besoffen oje nun,-0.296,negative
6838,happy birthday,0.5719,positive
6839,dear ?????? 105 run marker poor team blc mod but may not be able to contain back,-0.2982,negative
6840,indjabtak c ongres nehru family bunker raheg tabtak desh c ongresk namon,0,neutral
6841,"from the tab, the album is a floppy, but it is not even known.",0,neutral
6842,"if you have any questions, please feel free to contact me.",0.6808,positive
6843,1101 1 ) also,0,neutral
6844,s atm goodlu&#39;s brother,0,neutral
6845,"in the case of bedding, the petrochemicals are not free.",-0.4023,negative
6846,"god bless you, god bless you, god bless you, god bless you, god bless you, god bless you, god bless you, god bless you, god bless you, god bless you.",0.9912,positive
6847,qureshi saggi bhehn ko nhi choro zaleel logo ne astagfirullah ???? nun,0,neutral
6848,pledgeaganst c orrupt goodmorn sohn pyar satguru ji ?????????????????? blessspit dist ???? जि नन्,0,neutral
6849,why don&#39;t you see the media of the country?,0,neutral
6850,c ongratul amitji bigvi c tori n c ontribut c ongress mukt bharat nan,0,neutral
6851,what is the bjp&#39;s policy to show the hindu-muslim media in the media? nun,0,neutral
6852,mamat di ?? jai shree ram ?? . how are you?,0,neutral
6853,"no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no",-0.296,negative
6854,allah pak ramdan kya alvidaai jumm mar dua hai ki nawaz / zardari family,0,neutral
6855,godthings,0,neutral
6856,hair doe meet pm mode every day who explain write letter copy media mode i this great ho nan,0.7073,positive
6857,the new zealand world is almost as happy as any other country in pakistan.,0.5302,positive
6858,my poor khandan my 500 worker 29 staff member sabn modi ji ko vote diya nan,-0.4767,negative
6859,jungle hain sal jungle puri tarah kahin bhi rehan nahi agar koi allah,0,neutral
6860,"someone with money, someone with money, someone with a child, someone with a child with a husband",0,neutral
6861,fake video share bhadv pheku nan,-0.2263,negative
6862,lago gale bajwa ko tumhari keh ke leli desh ki janta ne han rahulji ko ghutno ke ba,0,neutral
6863,happy day tom hope great day ??????????,0.9129,positive
6864,"at the level of job islif&#39;s speech, the report said that no one understood him.",-0.296,negative
6865,"respect and only because of the exempted service of the bjp, your blessings will not be full of blessings.",0.8779,positive
6866,could words example insult people 's clear mandate paul gandhi compare by govern colony rule,-0.1779,negative
6867,prime minister shri narendra modi wishes you all the best in your ministry.,0.7003,positive
6868,stop crying iman ?? do you support surfraz? dehkna humjeeti gan,-0.4836,negative
6869,fast bow useless drama distract people real issue nan,-0.6124,negative
6870,rahul gandhi is the man who chooses to pay his respect,0.4019,positive
6871,"owaisi&#39;s father is not even india, but he is a good man, he can tell people without jai kissi.",0.5927,positive
6872,tashdud&#39;s satmalvik neyyatbi kharabhorah taha bachey pern,0,neutral
6873,saffron ishq sarchdhkar bolt hai good nightnn,0.4404,positive
6874,real dog still kick he still trick true ganglia know name ai n't never love hoooooo nan,0.6545,positive
6875,shameless self-promotion for ballistic products and a great bargain on a neat little knife for you.,0.7579,positive
6876,it remains to be seen for 5 years what will be the costly employment that no one will talk about.,-0.3818,negative
6877,cyclav inc. minds increased inc.,0.2732,positive
6878,pre happy birthday ?????? may may away scatter smile god away bless watch nan,0.9013,positive
6879,madspeako peoplan runover india ???????????? these people are the only targets of junk food,0,neutral
6880,launch swachh bharat abhiyan one realiz meant ?????? मोदिसर्कार् मोदि c अबिनेत् २ ुनीओन् c अबिन् नन्,0,neutral
6881,"hi sir, i have been locked up in saudi jail for 3 years.",0,neutral
6882,mayo honi ki zrorat nahi worldld c upk aikb match nahi jeeti gi teamhumay kinya aur irland se boht mus,0,neutral
6883,"i swear by the prime minister of our country, shri ji, that you are very much like me.",0.3774,positive
6884,final find impress song disco week get exit good news bad news,0.3182,positive
6885,"the harbor is a part of the world which is full of bravery, for the sake of bharata, it will be like the harbors of the world.",0.6908,positive
6886,abtere se aconomk lessonle humloglauri ki behanna,0,neutral
6887,why do the seniors think that they have given themselves to pilot?,0,neutral
6888,listen to today&#39;s gyan boy.,0,neutral
6889,jai sri ram bhaiyo c ongratul mister andhra pradesh c jagan mohan reddy best andhra digit andhra nan,0.6369,positive
6890,"your character, hum sabklite, adarsh nav bharat ki koti koti naman",0,neutral
6891,they don&#39;t sing in the world,0,neutral
6892,love may sir world champion cricket ms don don best time favourite cool,0.9393,positive
6893,bjp has been betrayed by chlgpubl c after bjp has been selected.,-0.6124,negative
6894,dinesh bro true india modi support,0.6705,positive
6895,behen video lastyeark hai officia ke khilaf karvai bhi ho chili hai nan,0,neutral
6896,kuch gaan only gaan gaan nahne hai than amitabh bhatacharya songe liffe) notjustsongj rjsayam,0,neutral
6897,agar tum jasu ida india secolor muslim vote na chilak e c onomi pe c ampegn chalat feku vu,0,neutral
6898,up army entertain co-army wait concert sweet + song armyonc r nan,0.6486,positive
6899,the victory of jai hind mahan purush shreya narendra modi has proved to be the best of luck for the country.,0.802,positive
6900,cumin gaze arushi ki jai hun jayegi * nan,0,neutral
6901,modi ji prakash javdekar better suresh prabhu lagt hai a cc ount rakhan padeg modi ji se sa nan,0.4404,positive
6902,wow ?????? thanks lowe ???? doesn&#39;t it seem like a choice ???? nun,0.8924,positive
6903,jbsylxx www thank sammieee here ?? nan,0.4329,positive
6904,the evil people do not recognize the bad people and the good people do not necessarily want to,0.033,positive
6905,"rashmi jis who has done this is not a bad thing, but you have a sense of meaning.",0.2323,positive
6906,this is the only way people can talk about odisha.,0,neutral
6907,bengal ram bhakt nhi crimming gang&#39;s logo violence,-0.6249,negative
6908,brother&#39;s bolt does not hurt me,0.4168,positive
6909,lol,0.4215,positive
6910,and these are the people who are saying on diwali that fatak matfodo masum janwar is being persecuted.,-0.3182,negative
6911,"abe pup and nounso poocho, who has been in the party for 35 years, did not take part.",0.4019,positive
6912,"if you want to watch the video, you have to watch it",0.0772,positive
6913,abandoned the scapegoat and the father of the father who is still alive.,-0.4767,negative
6914,soulksneed janni ???? are you too funny for me ?? nun,0.594,positive
6915,gajarka halwa wonder vegetarian indian desert c ombin nut milk sugar khoye gheye grate c,0,neutral
6916,best solut and terror kashmir 1 end of hindu ritirivaz after the death of subterrorist,-0.4767,negative
